,title_author,pages,genre,stars,reviews,series,mix,character,plot,funny,lighthearted,emotional,hopeful,inspiring,relaxing,tense,sad,reflective,adventurous,challenging,informative,mysterious,dark
123,Fangs by Sarah Andersen,100,"['fiction', 'comics', 'fantasy', 'romance']",4.25,11093,0,0.0007000000000000001,0.008199999999999999,0.0002,0.0092,0.0086,0.0007000000000000001,0.0007000000000000001,0.0003,0.0028000000000000004,0.0,0.0,0.0001,0.0004,0.0,0.0,0.0003,0.0018
124,Sundial by Catriona Ward,304,"['fiction', 'thriller']",3.81,3829,0,0.005600000000000001,0.0033,0.0009,0.0,0.0,0.0042,0.0001,0.0,0.0,0.0078000000000000005,0.0031,0.001,0.001,0.0028000000000000004,0.0,0.0074,0.0097
125,A Deal with the Elf King by Elise Kova,317,"['fiction', 'fantasy', 'romance']",3.62,14788,1,0.005600000000000001,0.0027,0.0015,0.0015,0.004,0.0039000000000000003,0.0027,0.0008,0.0011,0.001,0.0002,0.0004,0.0077,0.0007000000000000001,0.0,0.0028000000000000004,0.001
126,Misery by Stephen King,397,"['fiction', 'mystery', 'thriller']",4.14,38506,0,0.0034999999999999996,0.004699999999999999,0.0016,0.0004,0.0,0.002,0.0002,0.0,0.0,0.0091,0.0012,0.0004,0.0007000000000000001,0.0021,0.0,0.0031,0.0097
129,Where's Molly by H.D. Carlton,243,"['fiction', 'contemporary', 'romance']",4.11,2452,0,0.0038,0.005600000000000001,0.0004,0.0011,0.0,0.0075,0.002,0.0008,0.0,0.0052,0.0040999999999999995,0.001,0.0011,0.0026,0.0001,0.0025,0.0097
130,The Sinner by Shantel Tessier,640,"['fiction', 'contemporary', 'erotica', 'romance', 'thriller']",3.88,4637,1,0.0060999999999999995,0.0025,0.0012,0.0001,0.0,0.0058,0.0002,0.0,0.0,0.0073,0.0034000000000000002,0.0001,0.0012,0.0033,0.0,0.0034000000000000002,0.009899999999999999
132,Atelier of Witch Hat 07: Das Geheimnis der Hexen by Kamome Shirahama,192,"['fiction', 'fantasy', 'manga']",4.49,1290,1,0.0064,0.0023,0.0011,0.0017000000000000001,0.0033,0.0049,0.0034000000000000002,0.002,0.0007000000000000001,0.0019,0.0009,0.0017000000000000001,0.0086,0.0005,0.0001,0.006,0.0026
133,Scream For Us by Molly Doyle,124,"['fiction', 'erotica', 'romance']",3.5,7384,1,0.0014000000000000002,0.005699999999999999,0.0016,0.0002,0.0002,0.001,0.0,0.0,0.0001,0.0034000000000000002,0.0001,0.0,0.0024,0.0006,0.0,0.0036,0.0096
134,Carnage by Shantel Tessier,647,"['fiction', 'contemporary', 'romance']",4.2,1683,1,0.0067,0.0018,0.0013,0.0002,0.0,0.0063,0.0004,0.0,0.0,0.0074,0.0028000000000000004,0.0001,0.0017000000000000001,0.0034999999999999996,0.0,0.004,0.009899999999999999
135,Sabotage by Shantel Tessier,229,"['fiction', 'contemporary', 'erotica', 'romance', 'thriller']",3.69,3017,1,0.0029,0.0054,0.0014000000000000002,0.0003,0.0,0.0046,0.0001,0.0,0.0,0.0062,0.0018,0.0001,0.0009,0.0028000000000000004,0.0,0.0012,0.0098
136,Twisted Games by Ana Huang,454,"['fiction', 'contemporary', 'romance']",3.98,49053,1,0.005600000000000001,0.0029,0.0012,0.0040999999999999995,0.0039000000000000003,0.0070999999999999995,0.0034000000000000002,0.0014000000000000002,0.0009,0.0027,0.001,0.0005,0.0026,0.0012,0.0001,0.0012,0.002
137,The Final Strife by Saara El-Arifi,478,"['fiction', 'fantasy', 'lgbtqia+']",4.31,2360,1,0.0074,0.0012,0.0012,0.0013,0.0,0.005600000000000001,0.0019,0.0016,0.0,0.0052,0.0017000000000000001,0.0014000000000000002,0.0086,0.0034000000000000002,0.0002,0.0042,0.0060999999999999995
138,The Authenticity Project by Clare Pooley,357,"['fiction', 'contemporary']",3.79,7622,0,0.0025,0.006999999999999999,0.0003,0.0040999999999999995,0.0067,0.0053,0.0066,0.0044,0.0018,0.0001,0.0007000000000000001,0.0048,0.0008,0.0003,0.0001,0.0001,0.0
139,"Hothouse Flower by Krista Ritchie, Becca Ritchie",479,"['fiction', 'contemporary', 'romance']",4.21,9378,1,0.0034000000000000002,0.0060999999999999995,0.0003,0.0052,0.0039000000000000003,0.0086,0.003,0.0022,0.0008,0.0021,0.0021,0.0016,0.0064,0.002,0.0002,0.0003,0.0014000000000000002
140,That Time I Got Drunk And Yeeted A Love Potion At A Werewolf by Kimberly Lemming,192,"['fiction', 'fantasy', 'romance']",4.07,4487,1,0.0051,0.0031,0.0017000000000000001,0.009000000000000001,0.008100000000000001,0.0014000000000000002,0.0011,0.0002,0.0011,0.0002,0.0,0.0,0.0077,0.0001,0.0,0.0008,0.0001
141,"Kiss the Sky by Krista Ritchie, Becca Ritchie",452,"['fiction', 'contemporary', 'romance']",4.25,11128,1,0.0045000000000000005,0.0049,0.0005,0.0063,0.004699999999999999,0.0076,0.0026,0.002,0.0011,0.0024,0.0009,0.0013,0.0015,0.0016,0.0003,0.0002,0.0005
142,Peril at End House by Agatha Christie,287,"['fiction', 'classics', 'crime', 'mystery']",3.9,6688,1,0.0026,0.0006,0.0066,0.0014000000000000002,0.0009,0.0002,0.0,0.0,0.0006,0.0028000000000000004,0.0002,0.0003,0.0032,0.0011,0.0001,0.0097,0.0018
143,"Pride and Prejudice and Zombies by Jane Austen, Seth Grahame-Smith",319,"['fiction', 'fantasy']",3.17,11548,1,0.0043,0.0034999999999999996,0.0019,0.0069,0.0039000000000000003,0.001,0.0002,0.0,0.0002,0.0013,0.0,0.0005,0.0054,0.0005,0.0,0.0008,0.005
145,Things We Never Got Over by Lucy Score,554,"['fiction', 'contemporary', 'romance']",4.08,48598,1,0.0055000000000000005,0.0034000000000000002,0.0009,0.006,0.0053,0.0076,0.0040999999999999995,0.0015,0.001,0.0019,0.0011,0.0011,0.0017000000000000001,0.0008,0.0,0.0016,0.0005
148,The Final Revival of Opal & Nev by Dawnie Walton,368,"['fiction', 'historical']",3.95,7481,0,0.0043,0.0049,0.0007000000000000001,0.0013,0.0002,0.0073,0.0013,0.0032,0.0,0.0025,0.0017000000000000001,0.0068000000000000005,0.0016,0.0034000000000000002,0.0019,0.0006,0.0014000000000000002
149,The Trees by Percival Everett,320,"['fiction', 'literary', 'mystery', 'race']",4.16,3871,0,0.0029,0.0002,0.0067,0.0063,0.0002,0.002,0.0001,0.0001,0.0,0.004,0.002,0.0031,0.0009,0.004,0.0015,0.0066,0.0091
150,She Started It by Sian Gilbert,342,"['fiction', 'mystery', 'thriller']",3.53,3617,0,0.0045000000000000005,0.0025,0.0028000000000000004,0.0001,0.0,0.0036,0.0,0.0,0.0,0.0074,0.0033,0.0008,0.0012,0.0012,0.0,0.0078000000000000005,0.0087
151,Flawless by Elsie Silver,434,"['fiction', 'contemporary', 'romance', 'sports']",4.04,24944,1,0.0034999999999999996,0.005699999999999999,0.0006,0.0059,0.0076,0.0060999999999999995,0.0032,0.0012,0.0015,0.0007000000000000001,0.0005,0.0007000000000000001,0.0021,0.0003,0.0,0.0,0.0
152,Catalog of Unabashed Gratitude by Ross Gay,102,"['nonfiction', 'poetry']",4.21,1090,0,0.0,0.0,0.0,0.0027,0.0025,0.0072,0.0063,0.0049,0.0013,0.0,0.0012,0.008,0.0004,0.0013,0.0,0.0001,0.0003
153,The Coworker by Freida McFadden,360,"['fiction', 'thriller']",3.65,8013,0,0.005,0.0021,0.0028000000000000004,0.0002,0.0,0.0015,0.0001,0.0,0.0,0.006500000000000001,0.0009,0.0003,0.0009,0.0009,0.0001,0.009000000000000001,0.0068000000000000005
156,Faebound by Saara El-Arifi,400,"['fiction', 'fantasy', 'romance']",3.84,2692,1,0.0064,0.0013,0.0021,0.0012,0.0004,0.0043,0.0012,0.0007000000000000001,0.0001,0.0032,0.0008,0.0007000000000000001,0.0096,0.0013,0.0001,0.004699999999999999,0.0013
158,I'm Still Here: Black Dignity in a World Made for Whiteness by Austin Channing Brown,192,"['nonfiction', 'memoir', 'race']",4.5,11118,0,0.0,0.0,0.0,0.0002,0.0,0.0058,0.0021,0.0031,0.0,0.0005,0.0015,0.0075,0.0,0.005600000000000001,0.0078000000000000005,0.0,0.0002
159,Too Good to Be True by Carola Lovering,352,"['fiction', 'mystery', 'thriller']",3.7,4352,0,0.005,0.0022,0.0027,0.0001,0.0001,0.0037,0.0005,0.0,0.0,0.005699999999999999,0.0016,0.0007000000000000001,0.0006,0.0007000000000000001,0.0,0.0086,0.0046
161,Wuthering Heights by Emily Brontë,320,"['fiction', 'classics', 'literary', 'romance']",3.7,97355,0,0.0023,0.006999999999999999,0.0006,0.0002,0.0,0.0058,0.0002,0.0001,0.0001,0.0045000000000000005,0.0046,0.0024,0.0007000000000000001,0.003,0.0,0.0044,0.0088
162,Air Awakens by Elise Kova,334,"['fiction', 'fantasy', 'romance', 'young adult']",3.84,8143,1,0.0049,0.0034999999999999996,0.0013,0.0011,0.0011,0.0042,0.0008,0.0007000000000000001,0.0002,0.0031,0.0008,0.0003,0.0091,0.0013,0.0,0.0038,0.0023
163,Into the Wild by Jon Krakauer,240,"['nonfiction', 'biography', 'travel']",3.78,37237,0,0.0,0.0,0.0,0.0001,0.0,0.0044,0.0007000000000000001,0.0028000000000000004,0.0,0.001,0.0054,0.0064,0.0083,0.0022,0.0040999999999999995,0.0011,0.0022
164,Brick Lane by Monica Ali,544,"['fiction', 'contemporary']",3.35,2282,0,0.0,0.0,0.0,0.0012,0.0,0.0060999999999999995,0.0026,0.0016,0.0001,0.001,0.0023,0.0069,0.0005,0.0033,0.0017000000000000001,0.0001,0.0008
168,"The Ear, the Eye, and the Arm by Nancy Farmer",311,"['fiction', 'fantasy', 'middle grade', 'science fiction', 'young adult']",3.87,1547,0,0.0,0.0,0.0,0.0014000000000000002,0.0019,0.0033,0.0019,0.0004,0.0,0.004699999999999999,0.0,0.0,0.01,0.0004,0.0,0.0038,0.0028000000000000004
169,Juliet by Anne Fortier,447,"['fiction', 'contemporary', 'historical', 'mystery', 'romance']",3.84,1975,0,0.006,0.001,0.003,0.0008,0.0013,0.0040999999999999995,0.0017000000000000001,0.0013,0.0002,0.0019,0.0006,0.0006,0.0091,0.0013,0.0004,0.0089,0.0008
170,Severance by Ling Ma,304,"['fiction', 'dystopian', 'literary', 'science fiction']",3.94,21767,0,0.0048,0.004,0.001,0.0014000000000000002,0.0,0.0034999999999999996,0.0006,0.0001,0.0,0.0039000000000000003,0.003,0.0066,0.0021,0.0021,0.0001,0.0021,0.0074
174,Tell Me Everything: The Story of a Private Investigation by Erika Krouse,288,"['nonfiction', 'memoir', 'true crime']",3.81,2529,0,0.0,0.0,0.0,0.0001,0.0,0.0063,0.0009,0.0012,0.0,0.003,0.0048,0.0045000000000000005,0.0002,0.0046,0.005699999999999999,0.0007000000000000001,0.0070999999999999995
175,Heartless Heathens by Santana Knox,460,"['fiction', 'romance']",3.83,1363,0,0.0054,0.0042,0.0003,0.0009,0.0001,0.0048,0.0005,0.0002,0.0,0.0053,0.0015,0.0005,0.0018,0.0024,0.0001,0.0032,0.009899999999999999
178,Stardust by Neil Gaiman,228,"['fiction', 'fantasy', 'historical', 'romance']",4.01,46463,0,0.0046,0.0014000000000000002,0.0038,0.0037,0.0063,0.0012,0.0025,0.0013,0.0014000000000000002,0.0003,0.0001,0.0005,0.0096,0.0001,0.0,0.0025,0.0007000000000000001
180,Done and Dusted by Lyla Sage,356,"['fiction', 'contemporary', 'romance']",3.94,10853,1,0.0025,0.0068000000000000005,0.0005,0.0054,0.0088,0.0045000000000000005,0.0036,0.0015,0.0017000000000000001,0.0001,0.0001,0.0007000000000000001,0.0014000000000000002,0.0002,0.0,0.0,0.0
182,The Other Bennet Sister by Janice Hadlow,480,"['fiction', 'historical', 'romance']",4.13,3057,0,0.0022,0.0075,0.0001,0.0014000000000000002,0.004,0.0066,0.0067,0.0027,0.0024,0.0002,0.0014000000000000002,0.0051,0.0004,0.0003,0.0001,0.0,0.0001
187,The Bone Ships by RJ Barker,498,"['fiction', 'fantasy']",3.98,1414,1,0.006,0.0012,0.0026,0.0006,0.0002,0.002,0.0013,0.0012,0.0,0.0048,0.0004,0.0007000000000000001,0.0098,0.0015,0.0,0.0024,0.0038
191,The Shell Seekers by Rosamunde Pilcher,530,"['fiction', 'romance']",4.06,2457,0,0.0034000000000000002,0.006,0.0004,0.0006,0.0017000000000000001,0.0083,0.0043,0.0026,0.0027,0.0001,0.0028000000000000004,0.0074,0.0006,0.0002,0.0003,0.0003,0.0
192,The Exorcist by William Peter Blatty,340,"['fiction', 'classics']",4.03,9483,1,0.004699999999999999,0.0022,0.0029,0.0002,0.0,0.0034999999999999996,0.0003,0.0001,0.0,0.008100000000000001,0.0027,0.0011,0.0003,0.0024,0.0002,0.004699999999999999,0.0098
194,The Autobiography of Malcolm X by Malcolm X,528,"['nonfiction', 'autobiography']",4.45,9825,0,0.0,0.0,0.0,0.0003,0.0,0.0039000000000000003,0.0017000000000000001,0.0058,0.0,0.0023,0.002,0.0074,0.0007000000000000001,0.0053,0.0086,0.0,0.002
196,"Step Aside, Pops: A Hark! a Vagrant Collection by Kate Beaton",166,"['fiction', 'comics', 'historical']",4.25,1880,1,0.0011,0.0016,0.0005,0.01,0.006999999999999999,0.0001,0.0,0.0,0.001,0.0,0.0,0.0001,0.0,0.0001,0.004,0.0,0.0
197,Stars Above by Marissa Meyer,400,"['fiction', 'fantasy', 'science fiction', 'young adult']",4.06,16416,1,0.003,0.0059,0.0008,0.0045000000000000005,0.0062,0.0053,0.0033,0.0011,0.0014000000000000002,0.0006,0.0011,0.0014000000000000002,0.0060999999999999995,0.0004,0.0006,0.0008,0.0008
198,Bahía Acuicornio by K. O'Neill,94,"['fiction', 'childrens', 'fantasy', 'lgbtqia+', 'middle grade']",4.2,4117,0,0.0052,0.0022,0.0024,0.0004,0.0062,0.0045000000000000005,0.0067,0.005600000000000001,0.0021,0.0001,0.0011,0.0040999999999999995,0.0034000000000000002,0.0004,0.0040999999999999995,0.0002,0.0
199,The Darkest Part of the Forest by Holly Black,336,"['fiction', 'fantasy', 'lgbtqia+', 'romance', 'young adult']",3.87,12601,0,0.0059,0.0018,0.0021,0.0011,0.001,0.0026,0.0011,0.0006,0.0002,0.0024,0.0003,0.0003,0.009399999999999999,0.0008,0.0,0.0068000000000000005,0.0045000000000000005
200,La sociedad de los Dragones de Té by K. O'Neill,80,"['fiction', 'fantasy', 'lgbtqia+', 'middle grade']",4.4,19441,1,0.0026,0.0062,0.0008,0.001,0.009300000000000001,0.0019,0.0049,0.0028000000000000004,0.006,0.0,0.0,0.0011,0.0025,0.0,0.0001,0.0001,0.0
201,The Cuckoo's Calling by Robert Galbraith,449,"['fiction', 'crime', 'mystery']",3.82,33373,1,0.0052,0.0009,0.0038,0.001,0.0003,0.0011,0.0001,0.0001,0.0002,0.0040999999999999995,0.0006,0.0004,0.0040999999999999995,0.001,0.0001,0.009300000000000001,0.0043
202,We Free the Stars by Hafsah Faizal,592,"['fiction', 'fantasy', 'young adult']",4.24,9248,1,0.006999999999999999,0.0009,0.0019,0.0022,0.0004,0.0069,0.0034000000000000002,0.0021,0.0001,0.0040999999999999995,0.0018,0.0009,0.0097,0.0022,0.0,0.0029,0.0044
203,"Wotakoi: Love is Hard for Otaku, Vol. 1 by Fujita",269,"['fiction', 'contemporary', 'manga', 'romance']",4.15,2603,1,0.0011,0.0085,0.0002,0.0092,0.009399999999999999,0.0008,0.0012,0.0006,0.0033,0.0,0.0,0.0001,0.0002,0.0,0.0002,0.0,0.0
206,Transit by Rachel Cusk,272,"['fiction', 'contemporary', 'literary']",4.01,2521,1,0.0006,0.009000000000000001,0.0001,0.001,0.0004,0.0037,0.0007000000000000001,0.0009,0.0015,0.0007000000000000001,0.0009,0.0097,0.0001,0.0022,0.0002,0.0007000000000000001,0.0004
207,A Light in the Attic by Shel Silverstein,176,"['fiction', 'childrens', 'poetry']",4.36,16359,0,0.0009,0.0009,0.0002,0.0089,0.0078000000000000005,0.0011,0.0009,0.0017000000000000001,0.0022,0.0,0.0004,0.0015,0.0014000000000000002,0.0001,0.0001,0.0001,0.0011
208,The Bookshop on the Corner by Jenny Colgan,384,"['fiction', 'contemporary', 'romance']",3.73,9907,1,0.0032,0.005699999999999999,0.0009,0.0033,0.0088,0.0025,0.005,0.0028000000000000004,0.0045000000000000005,0.0,0.0,0.0012,0.002,0.0,0.0,0.0,0.0
209,Outline by Rachel Cusk,256,"['fiction', 'contemporary', 'literary']",3.7,7710,1,0.0004,0.0089,0.0001,0.0006,0.0007000000000000001,0.0025,0.0004,0.001,0.0016,0.0002,0.0007000000000000001,0.009399999999999999,0.0004,0.0016,0.0003,0.0008,0.0001
210,En bättre värld by Anthony Doerr,528,"['fiction', 'historical', 'literary', 'science fiction']",4.32,18552,0,0.005699999999999999,0.0032,0.001,0.0005,0.0002,0.0062,0.004699999999999999,0.0037,0.0001,0.0016,0.0023,0.0058,0.0077,0.0028000000000000004,0.0008,0.0034999999999999996,0.0013
211,Scorched Grace by Margot Douaihy,310,"['fiction', 'crime', 'lgbtqia+', 'mystery']",3.23,1658,1,0.005699999999999999,0.0014000000000000002,0.0027,0.002,0.0002,0.003,0.0004,0.0001,0.0,0.004,0.0014000000000000002,0.0019,0.002,0.0013,0.0001,0.0087,0.006500000000000001
213,Kudos by Rachel Cusk,232,"['fiction', 'contemporary', 'literary']",3.89,1824,1,0.0006,0.0085,0.0002,0.0007000000000000001,0.0005,0.0036,0.0004,0.0012,0.0016,0.0004,0.0014000000000000002,0.009399999999999999,0.0003,0.0031,0.0005,0.0008,0.0008
215,"Hook, Line, and Sinker by Tessa Bailey",353,"['fiction', 'contemporary', 'romance']",3.95,44106,1,0.002,0.0074,0.0004,0.0064,0.0083,0.0054,0.0038,0.0012,0.0014000000000000002,0.0002,0.0003,0.0011,0.0008,0.0003,0.0,0.0,0.0
216,The Sign of The Four by Arthur Conan Doyle,245,"['fiction', 'classics', 'crime', 'mystery']",3.61,14784,1,0.0019,0.0003,0.0076,0.0009,0.0007000000000000001,0.0002,0.0,0.0001,0.0003,0.0017000000000000001,0.0001,0.0004,0.008100000000000001,0.0012,0.0005,0.0089,0.0017000000000000001
217,On a Quiet Street by Seraphina Nova Glass,336,"['fiction', 'thriller']",4.06,2661,0,0.0059,0.0014000000000000002,0.0025,0.0003,0.0,0.0038,0.0004,0.0001,0.0,0.008,0.0021,0.0002,0.001,0.0013,0.0,0.008199999999999999,0.0072
218,The Setting Sun by Osamu Dazai,175,"['fiction', 'classics', 'literary']",3.92,3132,0,0.0016,0.0079,0.0003,0.0,0.0,0.006999999999999999,0.0005,0.0005,0.0002,0.0016,0.0075,0.0072,0.0001,0.0021,0.0003,0.0007000000000000001,0.0063
219,The Memoirs of Sherlock Holmes by Arthur Conan Doyle,320,"['fiction', 'classics', 'mystery', 'short stories']",4.14,6216,1,0.0025,0.0008,0.0066,0.0013,0.0009,0.0009,0.0,0.0003,0.0004,0.0018,0.0003,0.0008,0.0088,0.001,0.0006,0.0089,0.0013
220,Elder Race by Adrian Tchaikovsky,204,"['fiction', 'fantasy', 'science fiction']",4.06,2309,0,0.0055000000000000005,0.0029,0.0014000000000000002,0.0015,0.0006,0.004,0.0019,0.001,0.0,0.0013,0.0012,0.0032,0.0092,0.0008,0.0001,0.0046,0.0016
221,A Study in Scarlet by Arthur Conan Doyle,302,"['fiction', 'classics', 'crime', 'mystery']",3.91,31828,1,0.0029,0.0006,0.0064,0.0012,0.0007000000000000001,0.0004,0.0,0.0002,0.0004,0.0016,0.0004,0.0008,0.0073,0.0011,0.0008,0.0089,0.0014000000000000002
222,The Hound of the Baskervilles by Arthur Conan Doyle,400,"['fiction', 'classics', 'crime', 'mystery']",4.0,24231,1,0.0017000000000000001,0.0002,0.0079,0.0007000000000000001,0.0005,0.0001,0.0,0.0001,0.0003,0.0038,0.0,0.0004,0.0077,0.0009,0.0003,0.009399999999999999,0.0039000000000000003
223,A Better Man by Louise Penny,437,"['fiction', 'mystery']",4.14,3134,1,0.0072,0.0011,0.0015,0.0005,0.0001,0.005699999999999999,0.0014000000000000002,0.0003,0.0003,0.0049,0.0023,0.003,0.0023,0.0024,0.0001,0.0088,0.004
224,A Love Song for Ricki Wilde  by Tia Williams,342,"['fiction', 'contemporary', 'romance']",4.27,1841,0,0.0062,0.0023,0.0013,0.004,0.0018,0.0089,0.005600000000000001,0.003,0.0004,0.001,0.0024,0.0031,0.0018,0.0007000000000000001,0.0007000000000000001,0.0053,0.0006
225,Cruel Beauty by Rosamund Hodge,346,"['fiction', 'fantasy', 'romance', 'young adult']",3.54,11839,1,0.0058,0.0024,0.0015,0.0008,0.0003,0.0037,0.0007000000000000001,0.0002,0.0001,0.0028000000000000004,0.0011,0.0005,0.005699999999999999,0.0012,0.0,0.006999999999999999,0.0067
226,This Is Where It Ends by Marieke Nijkamp,288,"['fiction', 'contemporary', 'lgbtqia+', 'thriller', 'young adult', 'tense']",3.52,18303,0,0.0045000000000000005,0.0027,0.0025,0.0,0.0,0.008,0.0007000000000000001,0.0003,0.0,0.0073,0.0079,0.0017000000000000001,0.0003,0.003,0.0004,0.0004,0.008199999999999999
227,The Case-Book of Sherlock Holmes by Arthur Conan Doyle,303,"['fiction', 'classics', 'mystery', 'short stories']",3.92,2254,1,0.0014000000000000002,0.0005,0.0078000000000000005,0.0013,0.0017000000000000001,0.0005,0.0,0.0004,0.0006,0.0014000000000000002,0.0001,0.0004,0.0088,0.0006,0.0008,0.0088,0.0014000000000000002
228,The Valley of Fear by Arthur Conan Doyle,195,"['fiction', 'classics', 'crime', 'mystery']",3.76,3916,1,0.002,0.0005,0.0072,0.0003,0.0003,0.0002,0.0,0.0,0.0001,0.0027,0.0003,0.0001,0.0079,0.0008,0.0004,0.009000000000000001,0.0034000000000000002
229,The Return of Sherlock Holmes by Arthur Conan Doyle,400,"['fiction', 'classics', 'crime', 'mystery', 'short stories']",4.1,4775,1,0.0016,0.0005,0.0078000000000000005,0.0019,0.0012,0.0002,0.0002,0.0004,0.0007000000000000001,0.0013,0.0,0.0006,0.0084,0.0011,0.0008,0.0088,0.001
230,His Last Bow by Arthur Conan Doyle,256,"['fiction', 'classics', 'mystery', 'short stories']",3.97,3007,1,0.002,0.0002,0.0076,0.001,0.001,0.0007000000000000001,0.0001,0.0005,0.0004,0.0016,0.0,0.0003,0.0085,0.0005,0.0007000000000000001,0.0091,0.0013
231,A Game of Thrones by George R.R. Martin,780,"['fiction', 'fantasy']",4.34,111885,1,0.0066,0.0015,0.0017000000000000001,0.0008,0.0,0.0036,0.0002,0.0003,0.0001,0.0064,0.0019,0.0005,0.009000000000000001,0.003,0.0001,0.0034000000000000002,0.0076
232,He's Not My Type by Meghan Quinn,436,"['fiction', 'contemporary', 'romance', 'sports']",4.22,2742,1,0.0031,0.0063,0.0004,0.008,0.0052,0.008199999999999999,0.0040999999999999995,0.0013,0.0005,0.0004,0.0022,0.0016,0.0004,0.0005,0.0,0.0,0.0004
234,Blood Orange by Karina Halle,332,"['fiction', 'fantasy', 'romance']",3.73,1770,1,0.0048,0.0042,0.0007000000000000001,0.0005,0.0,0.005600000000000001,0.0006,0.0,0.0,0.0040999999999999995,0.0021,0.0004,0.0032,0.0013,0.0,0.0055000000000000005,0.009399999999999999
237,Where the Sidewalk Ends by Shel Silverstein,176,"['fiction', 'childrens', 'classics', 'poetry']",4.35,44694,0,0.0008,0.0004,0.0004,0.0083,0.008199999999999999,0.0007000000000000001,0.0015,0.0018,0.0031,0.0,0.0,0.0018,0.0016,0.0002,0.0,0.0001,0.0004
240,Legacy by Shannon Messenger,789,"['fiction', 'fantasy', 'middle grade']",4.25,2388,1,0.006500000000000001,0.0011,0.0022,0.0042,0.002,0.0060999999999999995,0.0019,0.0012,0.0003,0.0033,0.0012,0.0004,0.0098,0.0019,0.0,0.004699999999999999,0.0018
243,Crumbs by Danie Stirling,378,"['fiction', 'fantasy', 'lgbtqia+', 'romance', 'young adult']",3.97,2199,0,0.0029,0.0066,0.0003,0.0024,0.0084,0.005,0.005600000000000001,0.0024,0.0026,0.0,0.0005,0.0021,0.0022,0.0002,0.0,0.0006,0.0
244,The Space Between Us by Thrity Umrigar,321,"['fiction', 'contemporary', 'literary']",3.9,1946,1,0.0033,0.0063,0.0002,0.0,0.0,0.0085,0.001,0.0008,0.0,0.0016,0.006,0.0060999999999999995,0.0002,0.003,0.0012,0.0003,0.0031
245,A Desolation Called Peace by Arkady Martine,496,"['fiction', 'lgbtqia+', 'science fiction']",4.38,5470,1,0.0068000000000000005,0.0013,0.0018,0.001,0.0,0.0043,0.0019,0.0009,0.0,0.0053,0.0005,0.0034000000000000002,0.0084,0.0039000000000000003,0.0002,0.0039000000000000003,0.0018
246,"Black Leopard, Red Wolf by Marlon James",620,"['fiction', 'fantasy', 'historical', 'lgbtqia+']",3.53,5671,1,0.0064,0.0018,0.0017000000000000001,0.0012,0.0,0.0032,0.0,0.0001,0.0,0.0049,0.0024,0.0009,0.0079,0.0072,0.0,0.005,0.0092
249,My Monticello by Jocelyn Nicole Johnson,240,"['fiction', 'literary', 'short stories']",3.96,1680,0,0.0059,0.0023,0.0013,0.0001,0.0,0.006,0.0009,0.0006,0.0,0.005600000000000001,0.0034000000000000002,0.0055000000000000005,0.0011,0.006,0.0008,0.0005,0.0067
250,The Tell-Tale Heart by Edgar Allan Poe,25,"['fiction', 'classics', 'short stories']",4.14,9849,0,0.0031,0.0045000000000000005,0.0019,0.0003,0.0,0.0009,0.0,0.0,0.0,0.0068000000000000005,0.0005,0.0011,0.0003,0.0008,0.0,0.0055000000000000005,0.0096
251,Say You Still Love Me by K.A. Tucker,372,"['fiction', 'contemporary', 'romance']",3.74,3164,0,0.0044,0.0045000000000000005,0.0009,0.0025,0.0042,0.0079,0.0043,0.0009,0.001,0.0009,0.0017000000000000001,0.0027,0.0021,0.0003,0.0,0.0003,0.0001
252,Mort by Terry Pratchett,316,"['fiction', 'fantasy']",4.13,20411,1,0.0049,0.0034000000000000002,0.0015,0.009300000000000001,0.006500000000000001,0.0009,0.0012,0.0006,0.0009,0.0002,0.0001,0.0016,0.008100000000000001,0.0001,0.0,0.0013,0.0009
253,Horse by Geraldine Brooks,416,"['fiction', 'historical', 'literary']",4.17,3709,0,0.0060999999999999995,0.0022,0.0015,0.0,0.0,0.0073,0.0012,0.0025,0.0001,0.0023,0.0046,0.005,0.0034000000000000002,0.003,0.0064,0.0005,0.0017000000000000001
